TS;Test;Model;Target Band;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623850546000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,93;25,48;-447,07;-3,55
1623850546000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,27;25,47;-447,73;-3,56
1623850547000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;351,85;25,46;-448,15;-3,57
1623850547000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;351,4;25,46;-448,6;-3,57
1623850548000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,13;25,47;-447,87;-3,56
1623850548000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;351,68;25,46;-448,32;-3,57
1623850548000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,22;25,47;-447,78;-3,56
1623850549000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;351,92;25,46;-448,08;-3,57
1623850549000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,29;25,47;-447,71;-3,56
1623850550000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,74;25,47;-447,26;-3,56
1623850550000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,11;25,47;-447,89;-3,56
1623850550000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;351,92;25,46;-448,08;-3,57
1623850551000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,11;25,47;-447,89;-3,56
1623850551000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,08;25,47;-447,92;-3,56
1623850551000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,88;25,48;-447,12;-3,55
1623850552000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,2;25,47;-447,8;-3,56
1623850552000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,46;25,47;-447,54;-3,56
1623850553000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,53;25,47;-447,47;-3,56
1623850553000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,62;25,47;-447,38;-3,56
1623850553000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,5;25,47;-447,5;-3,56
1623850554000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,74;25,47;-447,26;-3,56
1623850554000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,34;25,47;-447,66;-3,56
1623850555000000000;20210616_1623849663;EACHINE_TX805;A;5785;800,0;29,03;Teststand, bench band-A pwr-all;352,57;25,47;-447,43;-3,56
1623850560000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,88;25,01;-483,12;-4,02
1623850560000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,29;25,0;-483,71;-4,03
1623850561000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,21;25,0;-483,79;-4,03
1623850561000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,48;25,0;-483,52;-4,03
1623850561000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,38;25,0;-483,62;-4,03
1623850562000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,99;25,01;-483,01;-4,02
1623850562000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,69;25,01;-483,31;-4,02
1623850562000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,06;25,0;-483,94;-4,03
1623850563000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,48;25,0;-483,52;-4,03
1623850563000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,38;25,0;-483,62;-4,03
1623850564000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,75;25,01;-483,25;-4,02
1623850564000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,12;25,0;-483,88;-4,03
1623850564000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,27;25,0;-483,73;-4,03
1623850565000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,59;25,0;-483,41;-4,03
1623850565000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,27;25,0;-483,73;-4,03
1623850566000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,31;25,0;-483,69;-4,03
1623850566000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,71;25,01;-483,29;-4,02
1623850566000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,42;25,0;-483,58;-4,03
1623850567000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;315,92;25,0;-484,08;-4,04
1623850567000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,61;25,01;-483,39;-4,03
1623850568000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,02;25,0;-483,98;-4,03
1623850568000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,17;25,0;-483,83;-4,03
1623850568000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,38;25,0;-483,62;-4,03
1623850569000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,06;25,0;-483,94;-4,03
1623850569000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,17;25,0;-483,83;-4,03
1623850570000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,44;25,0;-483,56;-4,03
1623850570000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,46;25,0;-483,54;-4,03
1623850570000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,54;25,0;-483,46;-4,03
1623850571000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,82;25,01;-483,18;-4,02
1623850571000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,35;25,0;-483,65;-4,03
1623850572000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,17;25,0;-483,83;-4,03
1623850572000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,56;25,0;-483,44;-4,03
1623850572000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,44;25,0;-483,56;-4,03
1623850573000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,42;25,0;-483,58;-4,03
1623850573000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,38;25,0;-483,62;-4,03
1623850574000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;315,98;25,0;-484,02;-4,03
1623850574000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,46;25,0;-483,54;-4,03
1623850574000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,56;25,0;-483,44;-4,03
1623850575000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,31;25,0;-483,69;-4,03
1623850575000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,08;25,0;-483,92;-4,03
1623850575000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,21;25,0;-483,79;-4,03
1623850576000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,4;25,0;-483,6;-4,03
1623850576000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,5;25,0;-483,5;-4,03
1623850577000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,14;25,0;-483,86;-4,03
1623850577000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,27;25,0;-483,73;-4,03
1623850578000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,44;25,0;-483,56;-4,03
1623850578000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,17;25,0;-483,83;-4,03
1623850579000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;315,85;24,99;-484,15;-4,04
1623850579000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,61;25,01;-483,39;-4,03
1623850580000000000;20210616_1623849663;EACHINE_TX805;A;5765;800,0;29,03;Teststand, bench band-A pwr-all;316,0;25,0;-484,0;-4,03
1623850585000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,96;25,0;-484,04;-4,03
1623850586000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,98;25,0;-484,02;-4,03
1623850586000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,75;24,99;-484,25;-4,04
1623850587000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,79;24,99;-484,21;-4,04
1623850587000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;316,02;25,0;-483,98;-4,03
1623850587000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,38;24,99;-484,62;-4,04
1623850588000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,27;24,99;-484,73;-4,04
1623850588000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,67;24,99;-484,33;-4,04
1623850589000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,92;25,0;-484,08;-4,04
1623850589000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;316,0;25,0;-484,0;-4,03
1623850589000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,96;25,0;-484,04;-4,03
1623850590000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,58;24,99;-484,42;-4,04
1623850590000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,67;24,99;-484,33;-4,04
1623850591000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,23;24,99;-484,77;-4,04
1623850591000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;316,12;25,0;-483,88;-4,03
1623850591000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;314,99;24,98;-485,01;-4,05
1623850592000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,21;24,99;-484,79;-4,04
1623850592000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,56;24,99;-484,44;-4,04
1623850593000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,71;24,99;-484,29;-4,04
1623850593000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,23;24,99;-484,77;-4,04
1623850593000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,13;24,98;-484,87;-4,05
1623850594000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,65;24,99;-484,35;-4,04
1623850594000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,52;24,99;-484,48;-4,04
1623850595000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,85;24,99;-484,15;-4,04
1623850595000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,4;24,99;-484,6;-4,04
1623850595000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,63;24,99;-484,37;-4,04
1623850596000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,69;24,99;-484,31;-4,04
1623850596000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,32;24,99;-484,68;-4,04
1623850596000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,48;24,99;-484,52;-4,04
1623850597000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,27;24,99;-484,73;-4,04
1623850597000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,56;24,99;-484,44;-4,04
1623850598000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,36;24,99;-484,64;-4,04
1623850598000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;314,72;24,98;-485,28;-4,05
1623850598000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,58;24,99;-484,42;-4,04
1623850599000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,17;24,99;-484,83;-4,05
1623850599000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,42;24,99;-484,58;-4,04
1623850600000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,61;24,99;-484,39;-4,04
1623850600000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;316,06;25,0;-483,94;-4,03
1623850600000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,3;24,99;-484,7;-4,04
1623850601000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,32;24,99;-484,68;-4,04
1623850601000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,42;24,99;-484,58;-4,04
1623850602000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,38;24,99;-484,62;-4,04
1623850602000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,34;24,99;-484,66;-4,04
1623850602000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,65;24,99;-484,35;-4,04
1623850603000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,75;24,99;-484,25;-4,04
1623850603000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,79;24,99;-484,21;-4,04
1623850604000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,25;24,99;-484,75;-4,04
1623850604000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,38;24,99;-484,62;-4,04
1623850604000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;315,23;24,99;-484,77;-4,04
1623850605000000000;20210616_1623849663;EACHINE_TX805;A;5745;800,0;29,03;Teststand, bench band-A pwr-all;314,57;24,98;-485,43;-4,05
1623850610000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;286,64;24,57;-513,36;-4,46
1623850611000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,24;24,58;-512,76;-4,45
1623850611000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,18;24,58;-512,82;-4,45
1623850611000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,74;24,59;-512,26;-4,44
1623850612000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,2;24,58;-512,8;-4,45
1623850612000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;286,75;24,58;-513,25;-4,46
1623850613000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,37;24,58;-512,63;-4,45
1623850613000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,35;24,58;-512,65;-4,45
1623850613000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,37;24,58;-512,63;-4,45
1623850614000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,2;24,58;-512,8;-4,45
1623850614000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,07;24,58;-512,93;-4,45
1623850615000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,44;24,59;-512,56;-4,45
1623850615000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,25;24,58;-512,75;-4,45
1623850615000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,25;24,58;-512,75;-4,45
1623850616000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,14;24,58;-512,86;-4,45
1623850616000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,31;24,58;-512,69;-4,45
1623850617000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,35;24,58;-512,65;-4,45
1623850617000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,33;24,58;-512,67;-4,45
1623850617000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,07;24,58;-512,93;-4,45
1623850618000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;286,94;24,58;-513,06;-4,45
1623850618000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;286,57;24,57;-513,43;-4,46
1623850618000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,14;24,58;-512,86;-4,45
1623850619000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,37;24,58;-512,63;-4,45
1623850619000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;286,98;24,58;-513,02;-4,45
1623850620000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,29;24,58;-512,71;-4,45
1623850620000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,22;24,58;-512,78;-4,45
1623850620000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;286,75;24,58;-513,25;-4,46
1623850621000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,8;24,59;-512,2;-4,44
1623850621000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,27;24,58;-512,73;-4,45
1623850622000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;287,33;24,58;-512,67;-4,45
1623850622000000000;20210616_1623849663;EACHINE_TX805;A;5725;800,0;29,03;Teststand, bench band-A pwr-all;286,68;24,57;-513,32;-4,46
